Type,Bedrooms,Bathrooms,Surface,Price,Price_per_m²,City,Zip_code,Region,Longitude,Latitude,Geographic_coordinates
 Maison,5,1,245,370000,1510.2,Zétrud-Lumay,1370,Région wallonne,4.8838518,50.7592057,"50.7592057, 4.8838518"
 Appartement,3,1,132,370000,2803.03,Gembloux,5030,Région wallonne,4.6986933030313,50.5621964,"50.5621964, 4.6986933030313"
 Maison quatre façades,5,1,379,370000,976.25,Brugelette,7940,Région wallonne,3.8546563,50.5954253,"50.5954253, 3.8546563"
 Maison Trois Façades,4,2,180,370000,2055.56,Grand-Bigard,1702,Région flamande,4.2635668372339,50.8714357,"50.8714357, 4.2635668372339"
 Appartement,2,2,128,370000,2890.62,Bruxelles,1000,Région de Bruxelles-Capitale,4.351697,50.8465573,"50.8465573, 4.351697"
 Appartement,2,1,149,370000,2483.22,Tournai,7500,Région wallonne,3.3878259,50.60566,"50.60566, 3.3878259"
 Maison,3,1,228,370000,1622.81,Flémalle,4400,Région wallonne,5.4580872,50.6022808,"50.6022808, 5.4580872"
 Appartement,3,1,100,370000,3700.0,Gand,9000,Région flamande,3.7141549000597,51.0397129,"51.0397129, 3.7141549000597"
 Appartement,3,2,108,370000,3425.93,Woluwe-Saint-Pierre,1150,Région de Bruxelles-Capitale,4.4432967,50.8292429,"50.8292429, 4.4432967"
 Maison,5,1,176,370000,2102.27,Wardin,6600,Région wallonne,5.7857948,49.9902268,"49.9902268, 5.7857948"
 Maison Trois Façades,3,3,171,370000,2163.74,Melen,4633,Région wallonne,5.7370469,50.6460841,"50.6460841, 5.7370469"
 Maison,5,1,213,370000,1737.09,Liège,4020,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison,5,1,213,370000,1737.09,Liège,4000,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison Trois Façades,3,1,149,370620,2487.38,Le coq,8420,Région flamande,3.0049248,51.2415107,"51.2415107, 3.0049248"
 Maison Trois Façades,3,1,149,370620,2487.38,Le coq,8420,Région flamande,3.0927740709639,51.3019771,"51.3019771, 3.0927740709639"
 Maison Trois Façades,3,1,149,370620,2487.38,Le coq,8420,Région flamande,3.0238828,51.242521,"51.242521, 3.0238828"
 Maison,3,1,160,371000,2318.75,Wavre,1300,Région wallonne,4.607744,50.7164189,"50.7164189, 4.607744"
 Penthouse,3,1,142,371500,2616.2,Hermée,4680,Région wallonne,5.6186068,50.7087526,"50.7087526, 5.6186068"
 Maison,3,1,172,371750,2161.34,Ettelgem,8460,Région flamande,3.0384504834689,51.19765475,"51.19765475, 3.0384504834689"
 Maison,3,1,164,372224,2269.66,Eernegem,8480,Région flamande,3.023122345129,51.12819605,"51.12819605, 3.023122345129"
 Appartement,3,2,154,372400,2418.18,Loverval,6280,Région wallonne,4.47342,50.374997,"50.374997, 4.47342"
 Maison,3,1,135,373000,2762.96,Kester,1755,Région flamande,4.1212845,50.7631284,"50.7631284, 4.1212845"
 Maison,4,1,211,374000,1772.51,Hermalle-Sous-Argenteau,4681,Région wallonne,5.6808711,50.710544,"50.710544, 5.6808711"
 Maison,7,7,204,374000,1833.33,Liège,4020,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison,7,7,204,374000,1833.33,Liège,4000,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison,2,1,104,374565,3601.59,Courtrai,8500,Région flamande,3.2784153903743,50.81788085,"50.81788085, 3.2784153903743"
 Maison,4,1,125,375000,3000.0,Beersel,1650,Région flamande,4.3051321494591,50.7684432,"50.7684432, 4.3051321494591"
 Maison,5,3,160,375000,2343.75,Molenbeek-Saint-Jean,1080,Région de Bruxelles-Capitale,4.3227779,50.8543551,"50.8543551, 4.3227779"
 Maison,3,1,156,375000,2403.85,Anderlecht,1070,Région de Bruxelles-Capitale,4.3123401,50.8381411,"50.8381411, 4.3123401"
 Appartement,1,1,60,375000,6250.0,Oostduinkerke,8670,Région flamande,2.7012679966518,51.12531835,"51.12531835, 2.7012679966518"
 Appartement,2,1,160,375000,2343.75,Uccle,1180,Région de Bruxelles-Capitale,4.3372348,50.8018201,"50.8018201, 4.3372348"
 Maison,3,1,150,375000,2500.0,Genval,1332,Région wallonne,4.4971389344121,50.72074495,"50.72074495, 4.4971389344121"
 Maison,6,2,363,375000,1033.06,Monceau-En-Ardenne,5555,Région wallonne,4.9859857,49.9046481,"49.9046481, 4.9859857"
 Maison,5,1,200,375000,1875.0,Flémalle,4400,Région wallonne,5.4580872,50.6022808,"50.6022808, 5.4580872"
 Maison quatre façades,4,1,180,375000,2083.33,Zottegem,9620,Région flamande,3.8155460176798,50.86909165,"50.86909165, 3.8155460176798"
 Appartement,2,1,147,375000,2551.02,Tournai,7500,Région wallonne,3.3878259,50.60566,"50.60566, 3.3878259"
 Maison,3,1,136,375000,2757.35,Smetlede,9340,Région flamande,3.9269566,50.9660712,"50.9660712, 3.9269566"
 Appartement,2,1,104,375000,3605.77,Gand,9000,Région flamande,3.7141549000597,51.0397129,"51.0397129, 3.7141549000597"
 Maison,3,1,360,375000,1041.67,Erpe-Mere,9420,Région flamande,3.9459888,50.9226391,"50.9226391, 3.9459888"
 Maison,5,3,231,375000,1623.38,Leeuw-saint-pierre,1600,Région flamande,4.1958992,50.7804875,"50.7804875, 4.1958992"
 Maison,5,3,231,375000,1623.38,Leeuw-saint-pierre,1600,Région flamande,4.1993838,50.7877313,"50.7877313, 4.1993838"
 Maison,5,3,231,375000,1623.38,Leeuw-saint-pierre,1600,Région flamande,4.2452186173064,50.78118355,"50.78118355, 4.2452186173064"
 Appartement,2,1,85,375000,4411.76,Blanckenberghe,8370,Région flamande,3.1297578035057,51.31651475,"51.31651475, 3.1297578035057"
 Appartement,2,1,85,375000,4411.76,Blanckenberghe,8370,Région flamande,3.1404868099971,51.2996935,"51.2996935, 3.1404868099971"
 Maison,3,1,173,375000,2167.63,Zwalin,3400,Région flamande,4.4410406,51.2687557,"51.2687557, 4.4410406"
 Maison,3,1,173,375000,2167.63,Zwalin,3400,Région flamande,5.0790966118688,50.7493167,"50.7493167, 5.0790966118688"
 Maison,3,1,173,375000,2167.63,Zwalin,3400,Région flamande,5.0074922319452,50.78710135,"50.78710135, 5.0074922319452"
 Maison,3,1,173,375000,2167.63,Zwalin,3400,Région flamande,5.0695564232804,50.76917005,"50.76917005, 5.0695564232804"
 Maison,3,1,173,375000,2167.63,Zwalin,3400,Région flamande,5.0302723897201,50.7838394,"50.7838394, 5.0302723897201"
 Maison,3,1,173,375000,2167.63,Zwalin,3400,Région flamande,5.0448025257015,50.75242545,"50.75242545, 5.0448025257015"
 Maison,3,1,173,375000,2167.63,Zwalin,3400,Région flamande,4.997333783131,50.7766242,"50.7766242, 4.997333783131"
 Maison,3,1,173,375000,2167.63,Zwalin,3400,Région flamande,5.0409975765006,50.7652288,"50.7652288, 5.0409975765006"
 Maison,4,1,180,375000,2083.33,Saint-Remy-Geest,1370,Région wallonne,4.8583707,50.7471089,"50.7471089, 4.8583707"
 Appartement,3,1,94,375000,3989.36,Ixelles,1050,Région de Bruxelles-Capitale,4.3815707,50.8222854,"50.8222854, 4.3815707"
 Maison,3,1,159,375000,2358.49,Ostende,8400,Région flamande,2.9203275,51.2303177,"51.2303177, 2.9203275"
 Maison,3,1,159,375000,2358.49,Ostende,8400,Région flamande,2.9668008654261,51.20484775,"51.20484775, 2.9668008654261"
 Maison,3,1,159,375000,2358.49,Ostende,8400,Région flamande,2.9200835535007,51.20214645,"51.20214645, 2.9200835535007"
 Maison,4,2,225,375000,1666.67,Sint-Amandsberg,9040,Région flamande,3.7488657,51.061875,"51.061875, 3.7488657"
 Appartement,2,1,114,375000,3289.47,Saint-Idesbald,8670,Région flamande,2.6353426015022,51.1091101,"51.1091101, 2.6353426015022"
 Appartement,2,1,114,375000,3289.47,Saint-Idesbald,8670,Région flamande,2.7012679966518,51.12531835,"51.12531835, 2.7012679966518"
 Appartement,2,1,114,375000,3289.47,Saint-Idesbald,8670,Région flamande,2.7073119164927,51.09779175,"51.09779175, 2.7073119164927"
 Maison,3,1,120,375000,3125.0,Wavre,1300,Région wallonne,4.607744,50.7164189,"50.7164189, 4.607744"
 Maison,5,3,330,375000,1136.36,Wanlin,5564,Région wallonne,5.061512,50.1593381,"50.1593381, 5.061512"
 Appartement,2,2,106,375000,3537.74,Woluwe-Saint-Pierre,1150,Région de Bruxelles-Capitale,4.4432967,50.8292429,"50.8292429, 4.4432967"
 Maison,2,1,145,375000,2586.21,Limal,1300,Région wallonne,4.5738899,50.6930127,"50.6930127, 4.5738899"
 Maison,4,1,189,375000,1984.13,Soignies,7060,Région wallonne,4.0732968,50.5775309,"50.5775309, 4.0732968"
 Appartement,3,1,120,375000,3125.0,Ottignies,1340,Région wallonne,4.5690502,50.666357,"50.666357, 4.5690502"
 Appartement,3,2,132,375000,2840.91,Watermael-Boitsfort,1170,Région de Bruxelles-Capitale,4.4158177,50.799394,"50.799394, 4.4158177"
 Maison,3,1,184,375000,2038.04,Berchem-Sainte-Agathe,1082,Région de Bruxelles-Capitale,4.292702,50.8639835,"50.8639835, 4.292702"
 Appartement,2,1,92,375000,4076.09,Kraainem,1950,Région flamande,4.4691371,50.8606105,"50.8606105, 4.4691371"
 Maison,3,1,110,375000,3409.09,Auderghem,1160,Région de Bruxelles-Capitale,4.4331389,50.8156571,"50.8156571, 4.4331389"
 Appartement,3,2,100,375000,3750.0,Woluwe-Saint-Lambert,1200,Région de Bruxelles-Capitale,4.4284842,50.8466928,"50.8466928, 4.4284842"
 Maison,4,2,218,375000,1720.18,Frasnes-Lez-Anvaing,7910,Région wallonne,3.5455253970222,50.684567271165,"50.684567271165, 3.5455253970222"
 Appartement,2,1,108,375000,3472.22,Ohain,1380,Région wallonne,4.4505534162388,50.695114,"50.695114, 4.4505534162388"
 Maison,4,1,180,375000,2083.33,Opwijk,1745,Région flamande,4.1896665,50.9690529,"50.9690529, 4.1896665"
 Maison,4,1,160,375000,2343.75,Mons,7000,Région wallonne,3.951958,50.4549568,"50.4549568, 3.951958"
 Maison quatre façades,4,2,124,375000,3024.19,Leeuw-saint-pierre,1600,Région flamande,4.1958992,50.7804875,"50.7804875, 4.1958992"
 Maison quatre façades,4,2,124,375000,3024.19,Leeuw-saint-pierre,1600,Région flamande,4.1993838,50.7877313,"50.7877313, 4.1993838"
 Maison quatre façades,4,2,124,375000,3024.19,Leeuw-saint-pierre,1600,Région flamande,4.2452186173064,50.78118355,"50.78118355, 4.2452186173064"
 Penthouse,1,1,75,375000,5000.0,Etterbeek,1040,Région de Bruxelles-Capitale,4.3895104,50.8368511,"50.8368511, 4.3895104"
 Villa,3,2,190,375000,1973.68,Saint-Ghislain,7330,Région wallonne,3.8214781396442,50.448359502766,"50.448359502766, 3.8214781396442"
 Appartement,2,2,128,375000,2929.69,Uccle,1180,Région de Bruxelles-Capitale,4.3372348,50.8018201,"50.8018201, 4.3372348"
 Appartement,2,1,95,375000,3947.37,Bruxelles,1000,Région de Bruxelles-Capitale,4.351697,50.8465573,"50.8465573, 4.351697"
 Maison,3,1,219,375000,1712.33,Comblain-Au-Pont,4170,Région wallonne,5.5764707268884,50.474910743586,"50.474910743586, 5.5764707268884"
 Maison,4,1,155,375000,2419.35,Ruisbroek,1601,Région flamande,4.298610469732,50.7848617,"50.7848617, 4.298610469732"
 Maison,4,1,155,375000,2419.35,Ruisbroek,2870,Région flamande,4.3379815821239,51.0802059,"51.0802059, 4.3379815821239"
 Duplex,3,2,115,375000,3260.87,Woluwe-Saint-Lambert,1200,Région de Bruxelles-Capitale,4.4284842,50.8466928,"50.8466928, 4.4284842"
 Maison,3,1,150,375000,2500.0,De Pinte,9840,Région flamande,3.6495958,50.9924205,"50.9924205, 3.6495958"
 Appartement,1,1,60,375000,6250.0,Bruxelles,1000,Région de Bruxelles-Capitale,4.351697,50.8465573,"50.8465573, 4.351697"
 Appartement,1,1,108,375000,3472.22,Forest,7910,Région wallonne,3.5373149,50.6736151,"50.6736151, 3.5373149"
 Appartement,1,1,108,375000,3472.22,Forest,1190,Région de Bruxelles-Capitale,4.3177512,50.8091426,"50.8091426, 4.3177512"
 Appartement,2,2,52,375000,7211.54,Duinbergen,8301,Région flamande,3.2505004,51.3126954,"51.3126954, 3.2505004"
 Maison Trois Façades,3,1,113,375000,3318.58,Le coq,8420,Région flamande,3.0049248,51.2415107,"51.2415107, 3.0049248"
 Maison Trois Façades,3,1,113,375000,3318.58,Le coq,8420,Région flamande,3.0927740709639,51.3019771,"51.3019771, 3.0927740709639"
 Maison Trois Façades,3,1,113,375000,3318.58,Le coq,8420,Région flamande,3.0238828,51.242521,"51.242521, 3.0238828"
 Appartement,3,2,159,375000,2358.49,Ostende,8400,Région flamande,2.9203275,51.2303177,"51.2303177, 2.9203275"
 Appartement,3,2,159,375000,2358.49,Ostende,8400,Région flamande,2.9668008654261,51.20484775,"51.20484775, 2.9668008654261"
 Appartement,3,2,159,375000,2358.49,Ostende,8400,Région flamande,2.9200835535007,51.20214645,"51.20214645, 2.9200835535007"
 Maison,5,1,170,375000,2205.88,Wuustwezel,2990,Région flamande,4.5651743450402,51.38525,"51.38525, 4.5651743450402"
 Appartement,1,1,76,375000,4934.21,Ixelles,1050,Région de Bruxelles-Capitale,4.3815707,50.8222854,"50.8222854, 4.3815707"
 Maison Trois Façades,3,1,187,375000,2005.35,Roulers,8800,Région flamande,3.14416,50.9687312,"50.9687312, 3.14416"
 Maison Trois Façades,3,1,187,375000,2005.35,Roulers,8800,Région flamande,3.1223026883986,50.91511475,"50.91511475, 3.1223026883986"
 Maison Trois Façades,3,1,187,375000,2005.35,Roulers,8800,Région flamande,3.1627760972777,50.9042588,"50.9042588, 3.1627760972777"
 Maison Trois Façades,3,1,187,375000,2005.35,Roulers,8800,Région flamande,3.124765,50.9444948,"50.9444948, 3.124765"
 Maison,6,2,355,375000,1056.34,Saint-Ghislain,7330,Région wallonne,3.8214781396442,50.448359502766,"50.448359502766, 3.8214781396442"
 Appartement,3,2,115,375000,3260.87,Woluwe-Saint-Lambert,1200,Région de Bruxelles-Capitale,4.4284842,50.8466928,"50.8466928, 4.4284842"
 Appartement,2,1,86,375000,4360.47,Gand,9000,Région flamande,3.7141549000597,51.0397129,"51.0397129, 3.7141549000597"
 Maison quatre façades,4,1,280,375000,1339.29,Philippeville,5600,Région wallonne,4.5449033,50.195588,"50.195588, 4.5449033"
 Maison,2,1,208,375000,1802.88,Mouscron,7700,Région wallonne,3.2139093,50.7433351,"50.7433351, 3.2139093"
 Maison,4,2,170,375000,2205.88,Anvers,2000,Région flamande,4.3997081,51.2211097,"51.2211097, 4.3997081"
 Maison,3,2,171,375000,2192.98,Ganshoren,1083,Région de Bruxelles-Capitale,4.3175103,50.8712396,"50.8712396, 4.3175103"
 Maison,3,1,219,375000,1712.33,Poulseur,4171,Région wallonne,5.5827847,50.5097627,"50.5097627, 5.5827847"
 Maison quatre façades,4,2,195,375000,1923.08,Ardoye,1780,Région flamande,4.3108723,50.9145955,"50.9145955, 4.3108723"
 Appartement,2,1,74,375000,5067.57,La Panne,8660,Région flamande,2.5896028375712,51.06926315,"51.06926315, 2.5896028375712"
 Appartement,2,1,74,375000,5067.57,La Panne,8660,Région flamande,2.5806696887141,51.09437775,"51.09437775, 2.5806696887141"
 Maison,3,1,191,375000,1963.35,Grammont,9500,Région flamande,3.8392513,50.7654043,"50.7654043, 3.8392513"
 Maison,3,1,191,375000,1963.35,Grammont,9500,Région flamande,3.897035,50.8218582,"50.8218582, 3.897035"
 Maison,3,1,191,375000,1963.35,Grammont,9500,Région flamande,3.923884698906,50.7386591,"50.7386591, 3.923884698906"
 Maison,3,1,191,375000,1963.35,Grammont,9500,Région flamande,3.879789,50.7689045,"50.7689045, 3.879789"
 Maison,3,1,191,375000,1963.35,Grammont,9500,Région flamande,3.8718226231289,50.78113635,"50.78113635, 3.8718226231289"
 Maison,3,1,191,375000,1963.35,Grammont,9500,Région flamande,3.8625157,50.7622936,"50.7622936, 3.8625157"
 Maison,3,1,191,375000,1963.35,Grammont,9500,Région flamande,3.9446436,51.1742698,"51.1742698, 3.9446436"
 Maison,3,1,191,375000,1963.35,Grammont,9500,Région flamande,3.9040294677949,50.77876845,"50.77876845, 3.9040294677949"
 Maison,3,1,191,375000,1963.35,Grammont,9500,Région flamande,3.8252714980661,50.76432255,"50.76432255, 3.8252714980661"
 Maison,3,1,125,375000,3000.0,La Panne,8660,Région flamande,2.5896028375712,51.06926315,"51.06926315, 2.5896028375712"
 Maison,3,1,125,375000,3000.0,La Panne,8660,Région flamande,2.5806696887141,51.09437775,"51.09437775, 2.5806696887141"
 Maison Trois Façades,2,1,114,375000,3289.47,Anderlecht,1070,Région de Bruxelles-Capitale,4.3123401,50.8381411,"50.8381411, 4.3123401"
 Maison,4,1,250,375000,1500.0,Vlierzele,9520,Région flamande,3.9009360317784,50.935088,"50.935088, 3.9009360317784"
 Maison,4,1,203,376400,1854.19,Flamierge,6686,Région wallonne,5.6038758,50.0333519,"50.0333519, 5.6038758"
 Maison,5,1,210,377000,1795.24,Flamierge,6686,Région wallonne,5.6038758,50.0333519,"50.0333519, 5.6038758"
 Appartement,2,2,89,377580,4242.47,Coxyde,8670,Région flamande,2.6353426015022,51.1091101,"51.1091101, 2.6353426015022"
 Appartement,2,2,89,377580,4242.47,Coxyde,8670,Région flamande,2.7012679966518,51.12531835,"51.12531835, 2.7012679966518"
 Appartement,2,2,89,377580,4242.47,Coxyde,8670,Région flamande,2.7073119164927,51.09779175,"51.09779175, 2.7073119164927"
 Maison,4,1,152,377590,2484.14,Le coq,8420,Région flamande,3.0049248,51.2415107,"51.2415107, 3.0049248"
 Maison,4,1,152,377590,2484.14,Le coq,8420,Région flamande,3.0927740709639,51.3019771,"51.3019771, 3.0927740709639"
 Maison,4,1,152,377590,2484.14,Le coq,8420,Région flamande,3.0238828,51.242521,"51.242521, 3.0238828"
 Appartement,2,1,84,378000,4500.0,Bruxelles,1000,Région de Bruxelles-Capitale,4.351697,50.8465573,"50.8465573, 4.351697"
 Maison Trois Façades,2,1,143,378000,2643.36,Mornimont,5190,Région wallonne,4.7043344,50.4555129,"50.4555129, 4.7043344"
 Maison quatre façades,4,1,549,378000,688.52,Eeklo,9900,Région flamande,3.5665965,51.1844827,"51.1844827, 3.5665965"
 Maison,3,1,200,378900,1894.5,Tubize,1480,Région wallonne,4.204696,50.69302,"50.69302, 4.204696"
 Maison Trois Façades,3,1,310,379000,1222.58,Houthulst,8650,Région flamande,2.9438110508216,50.97407785,"50.97407785, 2.9438110508216"
 Bungalow,3,1,152,379000,2493.42,Vottem,4041,Région wallonne,5.5846274,50.672653,"50.672653, 5.5846274"
 Villa,6,2,313,379000,1210.86,Bertrix,6880,Région wallonne,5.2529266,49.8546564,"49.8546564, 5.2529266"
 Triplex,3,1,160,379000,2368.75,Anderlecht,1070,Région de Bruxelles-Capitale,4.3123401,50.8381411,"50.8381411, 4.3123401"
 Appartement,3,1,160,379000,2368.75,Anderlecht,1070,Région de Bruxelles-Capitale,4.3123401,50.8381411,"50.8381411, 4.3123401"
 Appartement,2,1,95,379000,3989.47,Bruxelles,1000,Région de Bruxelles-Capitale,4.351697,50.8465573,"50.8465573, 4.351697"
 Appartement,2,1,95,379000,3989.47,Ixelles,1050,Région de Bruxelles-Capitale,4.3815707,50.8222854,"50.8222854, 4.3815707"
 Appartement,2,1,84,379000,4511.9,Knokke,8300,Région flamande,3.3233738606453,51.34942965,"51.34942965, 3.3233738606453"
 Villa,2,1,99,379000,3828.28,Rixensart,1330,Région wallonne,4.5272896887008,50.7133548,"50.7133548, 4.5272896887008"
 Maison de rangée,3,1,145,379000,2613.79,Wenduine,8420,Région flamande,3.0927740709639,51.3019771,"51.3019771, 3.0927740709639"
 Maison,3,1,157,379000,2414.01,Leeuw-saint-pierre,1600,Région flamande,4.1958992,50.7804875,"50.7804875, 4.1958992"
 Maison,3,1,157,379000,2414.01,Leeuw-saint-pierre,1600,Région flamande,4.1993838,50.7877313,"50.7877313, 4.1993838"
 Maison,3,1,157,379000,2414.01,Leeuw-saint-pierre,1600,Région flamande,4.2452186173064,50.78118355,"50.78118355, 4.2452186173064"
 Maison,3,1,170,379000,2229.41,Vilvorde,1800,Région flamande,4.4551981,50.9271744,"50.9271744, 4.4551981"
 Maison,3,1,170,379000,2229.41,Vilvorde,1800,Région flamande,4.4329052514838,50.92813655,"50.92813655, 4.4329052514838"
 Maison,5,2,200,379000,1895.0,Olne,4877,Région wallonne,5.7479948,50.5901199,"50.5901199, 5.7479948"
 Villa,3,1,155,379000,2445.16,Ternat,1740,Région flamande,4.1834171401216,50.87155835,"50.87155835, 4.1834171401216"
 Duplex,3,1,140,379000,2707.14,Chaudfontaine,4050,Région wallonne,5.6469688,50.5847922,"50.5847922, 5.6469688"
 Maison Trois Façades,3,1,183,379000,2071.04,Jupille-Sur-Meuse,4020,Région wallonne,5.6301266,50.6431909,"50.6431909, 5.6301266"
 Maison Trois Façades,3,1,185,379000,2048.65,Merelbeke,9820,Région flamande,3.7459119,50.9942924,"50.9942924, 3.7459119"
 Maison,3,1,146,379000,2595.89,Wondelgem,9032,Région flamande,3.7034612746567,51.09349535,"51.09349535, 3.7034612746567"
 Maison,4,2,189,379000,2005.29,Estaimpuis,7730,Région wallonne,3.2640184,50.7059794,"50.7059794, 3.2640184"
 Appartement,1,1,135,379000,2807.41,Liège,4020,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Appartement,1,1,135,379000,2807.41,Liège,4000,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison,2,1,212,379000,1787.74,Zingem,9750,Région flamande,3.653793,50.9039326,"50.9039326, 3.653793"
